id,roa,recall,precision,actual_id,pred_id,cov,mdr,subject,mvc,attempt
304,0.8675496688741722,1.0,0.8675496688741722,385,205,0.27993727636994664,5.62518835067749e-07,2,30,3
305,0.9947089947089941,0.9947089947089944,0.9999999999999997,368,27,0.17620873304881784,7.003545761108398e-07,2,30,3
306,0.9954128440366973,0.9977011494252873,0.9977011494252873,232,275,0.16325171126453256,1.6205012798309326e-06,2,30,3
307,0.9964912280701751,0.9964912280701752,0.9999999999999998,331,76,0.14713674415077133,1.0579824447631836e-06,2,30,3
308,0.9975308641975303,0.9975308641975306,0.9999999999999997,261,119,0.14800952834668835,1.5050172805786133e-06,2,30,3
309,0.9970326409495542,0.9970326409495546,0.9999999999999997,307,261,0.15776739796299705,1.2516975402832031e-06,2,30,3
310,0.8523809523809524,1.0,0.8523809523809524,372,221,0.2641827988769858,7.82310962677002e-07,2,30,3
311,0.9601990049751243,1.0,0.9601990049751243,367,80,0.18800218730977777,7.487833499908447e-07,2,30,3
312,0.9885844748858448,0.9976958525345622,0.9908466819221968,237,153,0.13821410802685752,1.6279518604278564e-06,2,30,3
313,0.9471830985915489,0.9962962962962961,0.9505300353356888,339,338,0.17777155093341593,1.0542571544647217e-06,2,30,3
314,0.9977220956719818,0.9977220956719818,1.0,235,144,0.1395455223648015,1.6316771507263184e-06,2,30,3
315,0.6411290322580642,0.9937499999999997,0.643724696356275,378,212,0.3918177458298781,9.201467037200928e-07,2,30,3
316,0.9955156950672641,0.9955156950672643,0.9999999999999998,356,26,0.1585797491293762,8.270144462585449e-07,2,30,4
317,1.0,1.0,1.0,380,32,0.1609743760518993,5.587935447692871e-07,2,30,4
318,0.9977220956719818,0.9977220956719818,1.0,235,1,0.1395455223648015,1.6316771507263184e-06,2,30,4
319,0.8523809523809524,1.0,0.8523809523809524,372,2,0.2641827988769858,7.82310962677002e-07,2,30,4
320,1.0,1.0,1.0,309,4,0.15015826473179028,1.2367963790893555e-06,2,30,4
321,0.7910447761194025,0.9937499999999997,0.7949999999999997,378,144,0.31245105627024733,7.450580596923828e-07,2,30,4
322,1.0,1.0,1.0,379,6,0.13444479488071903,5.811452865600586e-07,2,30,4
323,1.0,1.0,1.0,274,344,0.147068924117447,1.4416873455047607e-06,2,30,4
324,1.0000000000000002,1.0000000000000002,1.0000000000000002,366,8,0.1527553441203168,7.227063179016113e-07,2,30,4
325,0.998046875,0.998046875,1.0,109,12,0.14686646421973856,1.903623342514038e-06,2,30,4
326,0.9999999999999992,0.9999999999999997,0.9999999999999997,381,107,0.14859194297373732,5.476176738739014e-07,2,30,4
327,1.0,1.0,1.0,383,68,0.15739036106979237,5.21540641784668e-07,2,30,4
328,0.9944444444444438,0.9944444444444441,0.9999999999999997,371,23,0.14835405155750525,6.668269634246826e-07,2,30,4
329,0.9947089947089941,0.9947089947089944,0.9999999999999997,368,22,0.17620873304881784,7.003545761108398e-07,2,30,4
330,0.9885714285714279,0.994252873563218,0.994252873563218,373,185,0.18355715816488918,6.48200511932373e-07,2,30,4
331,0.9964912280701751,0.9964912280701752,0.9999999999999998,331,28,0.14713674415077133,1.0579824447631836e-06,2,30,4
